KOMKODE	REGIONKODE	REGIONNAVN	WKT_GEO
217	1084	Region Hovedstaden	MULTIPOLYGON(((721398.77 6209203.47,721036.64 6209565.97,720661.81 6209549.11,719574.7 6209104.63,719785.67 6209713.33,719574.55 6210145.45,718821.9 6210130.92,718833.21 6209873.03,718289.47 6209844,717715.09 6210310.99,717198.18 6210041.61,717086.79 6209575.43,716678.59 6209798.76,716550.22 6210597.04,716606.23 6212182.88,716233.7 6212361.54,715711.9 6212247.58,715230.35 6211917.19,714346.15 6211798.73,714158.12 6211273.41,713844.58 6211238.91,713566.3 6211734.73,712983.62 6211902.11,712560.19 6212586,711874.54 6212783.26,711278.98 6212855.62,711190.51 6213359.84,711849.44 6214257.34,711508.32 6214873.36,711635.04 6215639.46,711678.96 6217205.79,711766.32 6217696.05,711964.5 6217935.87,711736.16 6218270.29,712280.44 6218846.31,712441.26 6219346.01,712183.1 6219920.41,712474.72 6220222.93,712400.39 6220977.63,712533.98 6222097.53,712998.58 6221858.85,714279.18 6221773.9,714992.25 6222028.45,715685.99 6221929.21,716584.13 6221919.35,716881.46 6221789.39,717617.55 6221764.72,720234.71 6220639.23,721553.99 6219566.38,722215.88 6218785.28,722866.11 6218229.63,723852.95 6217567.92,724506.36 6217005.87,725029.26 6216792.01,725125.59 6216584.67,725642.07 6216495.1,725639.23 6216081.12,725302.99 6215969.18,725258.16 6215552.46,724876.77 6215177.93,724744.55 6214725.7,724111.16 6213179.09,723182.53 6212435.13,722352.74 6211439,721687.27 6210082.22,721398.77 6209203.47)))
219	1084	Region Hovedstaden	MULTIPOLYGON(((702290.53 6193642.3,701324.81 6193777.98,700812.44 6193664.89,700691.43 6194568.94,700430.87 6194863.09,700273.51 6195963.45,699695.38 6196517.2,699235.01 6196714.06,698705.21 6197222.23,697876.61 6197073.35,697365.37 6196375.38,695462.34 6195683.46,695222.01 6195729.09,695186.44 6196148.66,694948.08 6196185.25,694535.96 6197264.85,693521.34 6197734.98,693631.05 6198404.22,693091.54 6198686.95,693347.13 6198993.32,693652.58 6199037.95,694099.47 6199577.48,694521.48 6199621,694813.44 6199987.93,694681.99 6200921.94,694241.81 6201248.47,694127.13 6201716.21,693230.99 6201743.71,692588.6 6202455.42,692374.84 6202905.86,692762.79 6203285.62,692655.94 6204716.39,693205.84 6205660.76,693998.38 6205964.55,695060.07 6207435.34,696657.97 6207247.1,697494.14 6207387.41,697847.63 6207111,699358.7 6207553.01,699844.08 6207792.61,700102.14 6208359.99,700789.39 6208559,701002.09 6209115.32,700914.39 6209402.71,701046.73 6209809.91,701716.85 6210048.12,702676.77 6209571.82,702762.6 6209941.64,703287.54 6209644.18,703740.33 6209896.01,703771.61 6209488.02,704198.74 6209599.7,704106.97 6209945.16,704515.15 6209996.58,704705.81 6210480.73,705015.37 6210541.44,704650.79 6211236.46,705845.49 6211327.62,706606.33 6211273.85,708614.76 6211507.29,709587.45 6211537.26,710597.87 6211409.82,710490.22 6210908.59,710211.52 6210281.93,710016.88 6209512.75,710128.9 6209192.31,710133.41 6208001.26,709552.77 6207626.8,709668.76 6206922.56,710001.42 6206128.1,709430.98 6205887.59,708917.17 6205456.47,709407.5 6205061.35,709588.04 6204697.46,710273.58 6204566.38,710795.04 6203303.05,710547.83 6203126.2,711078.95 6202490.58,712156.82 6201390.69,710876.01 6199999.77,710148.85 6199184.93,709731.52 6199607.29,707704.4 6198899.15,707001.32 6199058.55,707073.87 6198534.16,707335.13 6198145.73,707381.18 6197767.94,706842.09 6197820.44,706494.02 6198355.09,705974.07 6197887.75,705377.52 6198041.08,704816.71 6197827.85,705153.92 6197221.17,705147.65 6195894.13,704960.74 6195638.26,704140.17 6195100.51,704212.53 6194666.56,703749.2 6194526.03,703160.55 6194534.37,702942.62 6194729.09,702436.06 6194491.96,702509.96 6193959.2,702290.53 6193642.3)))
223	1084	Region Hovedstaden	MULTIPOLYGON(((720153.4 6202048.95,720493.13 6201309.55,721057.9 6200306.77,721935.35 6198180.92,722729.57 6196917.31,722907.96 6196532.29,721790.38 6196398.77,721528.87 6195803,721258.83 6196373.66,720741.26 6196565.72,720312.85 6196458.91,719733.94 6196745.57,718999.53 6196521.94,718770.23 6197690.99,718473.22 6197928.04,717684.26 6197635.22,717524.65 6197860.39,716957.15 6197952.6,717098.66 6197562.26,716880.93 6197116.4,716510.43 6196741.36,716036.27 6196700.78,715405.84 6196446.13,714401.85 6196633.13,714075.35 6196932.98,713479.03 6197064.22,713000.09 6197455.07,712556.79 6197666.06,712879.45 6197902.76,712768.68 6198721.47,712468.79 6198725.8,712563.86 6198917.7,713222.78 6199216.07,713634.94 6199218.51,714092.2 6199029.16,714922.29 6199653.21,714899.44 6199911.21,715633.33 6199837.77,715840.79 6199973.82,716347.04 6199797.04,716530.44 6200264.83,717123.84 6200530.03,718185.71 6200812.13,718425.62 6200739.55,719468.64 6201143.23,719680.28 6201827.23,720153.4 6202048.95)))
230	1084	Region Hovedstaden	MULTIPOLYGON(((714401.85 6196633.13,715405.84 6196446.13,716036.27 6196700.78,716510.43 6196741.36,716880.93 6197116.4,717098.66 6197562.26,716957.15 6197952.6,717524.65 6197860.39,717684.26 6197635.22,718473.22 6197928.04,718770.23 6197690.99,718999.53 6196521.94,719733.94 6196745.57,720312.85 6196458.91,720741.26 6196565.72,721258.83 6196373.66,721528.87 6195803,721790.38 6196398.77,722907.96 6196532.29,723285.77 6195777.91,723789.64 6194393.04,723807.78 6193403.9,724001.37 6191693.22,724180.2 6190826.4,724480.41 6190504.92,724321.91 6190433.71,723659.8 6190666.7,723047.48 6190210.65,722492.41 6190347.61,722256.06 6189964.94,721806.82 6189801.17,721097.79 6189734.36,720649.24 6189896.96,720070.74 6189476.11,718532.29 6189273.42,718064.04 6189161.59,717590.94 6189504.69,716440.08 6189163.18,714981.42 6189111.57,714156.67 6188562.51,713850.23 6189259.25,714434.55 6190338.33,714649.62 6190531.88,714651.3 6191038.08,714369.62 6191205.07,714187.96 6191616.99,714190.72 6192030.31,713011.08 6192339.82,712683.76 6192528.57,712656.79 6193272.49,712430.45 6193438.14,712982.73 6193769.15,712739.29 6194301.06,712927.99 6194671.51,713392.75 6194361.37,713739.81 6194908.79,713814.84 6196052.12,714401.85 6196633.13)))
240	1084	Region Hovedstaden	MULTIPOLYGON(((708087.85 6176957.94,707059.2 6177273.82,706444.28 6177609.1,706158.85 6177643.79,705424.44 6177981.87,704353.24 6178080.36,704228.34 6178416.34,704190.32 6178597.13,703645.24 6179072.48,702816.54 6179304.59,702226.11 6180205.3,701461.51 6180769.76,702020.43 6181129.69,702324.14 6181049.43,702651.44 6181342.79,702268.52 6181568.59,702581.77 6181877.61,702495.85 6182198.91,701953.25 6182721.22,701174.65 6183045.76,700652.84 6182888.1,700374.7 6182475.79,699957.41 6182628.5,699275.37 6182668.79,698767.3 6182459.01,698218.87 6182544.71,697624.08 6183467.17,696974.82 6183541.78,696153.37 6184040.55,695707.47 6184436.4,695296.59 6184622.86,694972.18 6185389.47,695118.39 6185516.71,695040.24 6186497.07,695594.89 6186665.6,695779.96 6187265.83,695901.65 6188182.59,696203.14 6188560.67,696464.21 6189546.26,696142.09 6189653.35,695941.71 6190021.28,695972.4 6190467.26,695746.28 6190725.65,696565.02 6190866.64,697531.33 6190729.43,698305.1 6191358.1,698744.01 6191371.15,699386.66 6190710.96,699782.71 6190442.06,700051.7 6190866.98,700425.12 6190905.19,700890.78 6191571.05,701051.22 6191628.78,701963.02 6191152.53,702410.21 6190766.87,702866.09 6190657.13,703861.66 6190743.46,704430.78 6190452.56,704796.63 6190636.31,705340.94 6190539.08,705770.45 6190983.18,707074.86 6190875.7,707463.51 6190700.54,707862.86 6190330.66,708408.22 6190202.36,708869.98 6189901.8,709027.72 6189036.55,708766.42 6188227.46,707165.89 6187972.5,707232.88 6187620.47,707787.24 6187522.41,707986.48 6187319.5,707632.02 6186689.83,707484.31 6186219.75,706621.57 6186405.64,706578.16 6185542.25,706813.66 6185330.9,707028.55 6184684.14,706910.15 6184289.86,706544.01 6184001.71,705845.18 6183993.79,705479.32 6184201.01,704988.88 6183778.71,705191.23 6183372.41,704820.91 6182821.31,705145.37 6182743.69,705861.41 6183022.85,706354.12 6183324.94,707551.05 6183255.32,707963.98 6183072.71,708177.76 6182196.1,708539.34 6182381.33,709094.31 6182446.68,709290.89 6181513.44,708805.31 6181381.99,708602.83 6180658,708733.83 6179620.2,709023.07 6179323.53,709960.89 6178985.62,709913.48 6178457.05,709568.14 6177763.66,709072.95 6177731.41,708087.85 6176957.94)))
250	1084	Region Hovedstaden	MULTIPOLYGON(((680537.61 6180646.6,679900.05 6180618.4,679541.17 6180354.89,679314.36 6180535.41,679191.01 6180980.59,679287.29 6182077.23,679002.62 6182546.85,679373.83 6183463.63,679384.24 6184147.79,679227.09 6184458.24,679471.08 6185080.51,679453.02 6186264.25,679557.63 6187132.36,679939.84 6187479.62,680430.87 6187677.97,680529.96 6188168.01,680317.32 6189121.92,681023.54 6189438.92,681293.86 6189337.28,681935.84 6189716.89,682493.16 6189936.4,682757.56 6189888.73,683029.5 6189535.73,683837.32 6189707.98,683887.99 6190099.41,684429.97 6190317.09,684760.39 6191256.4,684806.66 6191734.13,685226.66 6192861.34,685277.33 6193612.65,684930.12 6194429.23,684224.55 6195671.47,683680.66 6195783.09,683223.19 6196676.36,683259.58 6197929.02,682830.9 6198391.74,682562.56 6199276.98,681354.87 6200770.74,681272.13 6201084.42,681483.42 6201841.93,681513.69 6202780.01,682531.24 6202713.09,684307.38 6202471.47,684556.17 6202238.47,685187.79 6202208.16,685632.78 6201710.03,685984.27 6200964.77,686515.29 6200508.52,687104.12 6200409.31,687797.25 6200709.05,688219.16 6200230,689007.23 6199902.5,689189.66 6199136.87,688919.26 6198617.34,688180.85 6197765.59,688145.42 6197323.13,687749.6 6197066.81,687618.58 6196406.69,687789.45 6196049.3,687595.17 6194966.08,687682.95 6194612.54,688389.18 6194117.38,688672.98 6194117.37,689698.51 6193632.48,689906.2 6192630.76,690131.08 6192210.15,690128.89 6191051.67,690310.81 6190594.11,690199.12 6190184.92,690416.57 6189610.8,690664.84 6189392.61,691225.92 6189303.1,690844.11 6188765.73,690512.55 6188570.42,690699.93 6187732.16,691109.93 6187947.54,691619.93 6187588.95,691629.78 6187059.73,691408.52 6186150.31,691621.52 6185614.33,691924.2 6185256.82,691952.22 6184928.47,692419.04 6184371.82,692185.94 6183886.73,691725.36 6183260.19,692024.16 6182835.45,692231.53 6182260.3,692196.15 6181419.53,692425.32 6181220.53,692303.59 6180863.87,692372.53 6180439.15,691844.57 6180656.94,691322.77 6180591.67,690886.86 6180187.9,690577.21 6180350.68,690431.52 6179929.63,690113.88 6180001.95,689479.51 6179046.73,688863.11 6179326.04,688967.88 6179542.83,688835.3 6180536.06,687915.59 6180627.89,687760.53 6181243.35,687457.24 6180707.29,687468.16 6180298.96,687194.94 6180066.32,686580.86 6180133.97,686054.26 6180443.47,685699.17 6180483.31,684999.7 6181024.53,685051.44 6181289.79,684322.08 6181520.16,684255.87 6181658.44,683473.7 6181584.84,683307.69 6181326.58,683506.6 6180965.84,683319.31 6180634.92,682945.73 6180514.25,682427.97 6180011.76,682024.31 6180030.03,681428.64 6180586.61,680875.95 6180516.89,680537.61 6180646.6)),((702290.53 6193642.3,701963 6192858.99,701497.38 6192785.78,701395.24 6192294.17,701094.65 6192181.2,700890.78 6191571.05,700425.12 6190905.19,700051.7 6190866.98,699782.71 6190442.06,699386.66 6190710.96,698744.01 6191371.15,698305.1 6191358.1,697531.33 6190729.43,696565.02 6190866.64,695746.28 6190725.65,695972.4 6190467.26,695941.71 6190021.28,696142.09 6189653.35,696464.21 6189546.26,696203.14 6188560.67,695901.65 6188182.59,695779.96 6187265.83,695594.89 6186665.6,695040.24 6186497.07,695118.39 6185516.71,694972.18 6185389.47,693899.33 6185818,693750.99 6186002.07,692736.91 6186583.95,693034.21 6187962.27,692252.66 6189092.1,692318.74 6189378.42,691874.2 6190660.21,691827.3 6191232.15,691622.65 6191254.87,691328.7 6191703.86,691439.51 6191981.08,691012.99 6192571.1,690505.09 6192887.59,690589.53 6193293.45,690611.35 6194283.28,690812.8 6194567.47,691451.36 6194517.31,691808.72 6194881.92,691685.12 6195641.29,691806.53 6196638.17,691725.78 6196875.17,692043.17 6196853.07,691867.72 6197375.75,692453.92 6197722.43,692472.29 6198279.43,693091.54 6198686.95,693631.05 6198404.22,693521.34 6197734.98,694535.96 6197264.85,694948.08 6196185.25,695186.44 6196148.66,695222.01 6195729.09,695462.34 6195683.46,697365.37 6196375.38,697876.61 6197073.35,698705.21 6197222.23,699235.01 6196714.06,699695.38 6196517.2,700273.51 6195963.45,700430.87 6194863.09,700691.43 6194568.94,700812.44 6193664.89,701324.81 6193777.98,702290.53 6193642.3)))
253	1085	Region Zealand	MULTIPOLYGON(((698985.94 6167518.54,700201.71 6167076.22,702171.23 6166743.3,702262.11 6167532.99,702497.85 6167640.84,702463.48 6168218.77,703418.19 6168180.31,703692.4 6168653.38,704234.31 6167878.02,704466.4 6168126.4,705104.74 6168194.01,705488.47 6168567.3,705933.83 6168811.99,706460.84 6168831.87,707063.62 6168244.24,707407.06 6168429.49,707878.08 6167933.4,708018.12 6168053.21,708813.08 6167610.78,709667.78 6167598.52,710514.12 6167324.56,710722.42 6167040.52,711367.3 6166923.52,711907.04 6166032.39,711343.94 6166456.56,711030.32 6165920.99,711068.69 6165598.73,710497.15 6165351.08,708791.93 6164379.07,708057.36 6163887.6,707305.7 6163178.87,707130.34 6162731.04,705839.39 6161811.87,705296.4 6161208.81,703616.47 6161638.53,702922.61 6161599.23,702652.51 6161951.18,701890.81 6162395.88,701437.55 6162491.36,701132.33 6162376.03,700792.91 6162456.46,700496.3 6163011.78,700650.83 6163655.98,700082.18 6163883.79,697768.98 6164458.86,698186.13 6166139.52,698334.96 6166246.45,698985.94 6167518.54)))
259	1085	Region Zealand	MULTIPOLYGON(((683903.28 6157615.06,684496.9 6157656.71,685291.3 6157448.82,685846.74 6157525.53,686307.18 6157712.44,686714.33 6157685.64,686895.54 6158085.79,687405.99 6158355.32,687866.54 6157736.22,688188.9 6157695.18,688906.57 6157330.59,689865.78 6158013.52,690881.17 6157437.82,690906.12 6156906.59,691215.9 6156942.78,691654.27 6157306.32,692559.9 6157276.36,692778.64 6157059.52,693043.21 6157531.06,693489.64 6157869.92,694288.96 6157793.34,695105.19 6157447.43,695423.94 6157616.5,696305.27 6157719.91,696448.21 6157390.8,697294.07 6157037.21,698067.11 6156377.33,699052.27 6156542.17,700589.16 6156246.41,700841.82 6156112.76,701373.71 6156181.17,701663.8 6156521.27,702213.92 6156466.26,702640.03 6156074.65,702333.1 6155830.82,702251.69 6154562.25,702100.59 6154234.58,702392.39 6154002.99,702690.26 6154413.59,702096.5 6152340.69,702082.35 6151743.28,702516.58 6151705.37,702470.72 6150413.69,702000.45 6150217.99,702251.75 6149599.18,702408.88 6148674.23,703509.89 6147067.63,703902.61 6146491.77,704273.51 6146377.65,704503.44 6145780.49,703567.79 6145811.92,703440.5 6145101.25,702704.83 6145052.54,702661.9 6144736.34,702185.38 6144577.83,701835.64 6143098.27,702255.06 6142273.07,701983.62 6141760.04,701092.11 6141269.65,700872.25 6141001.57,700379.57 6141242.77,699923.91 6141715.04,699494.72 6141196.53,699000.56 6141378.32,698849.25 6141129.77,698971.7 6140602.75,698419.39 6140357.56,698019.3 6140635.28,697769.08 6140431.88,697322.41 6140782.99,697053.54 6140659.37,696738.13 6140994.46,696346.62 6140660.92,695746.49 6140438.23,695603.88 6140782.9,695205.75 6140094.81,694794.84 6140754.31,693947.24 6140953.96,693961.28 6141654.11,694138.91 6141986.25,693408.12 6142311.56,693099.04 6142838.77,692440.2 6142724.71,691495.03 6142990.13,691068.57 6143553.98,690660.56 6143280.46,690108.03 6143291.33,690127.61 6143614.57,689092.74 6143676.77,688643.42 6143860,688043.26 6143792.89,687642.97 6143525.65,687406.34 6143662.33,687048.21 6144209.19,687283.99 6144608.62,687277.51 6145254.12,687059.23 6145650.68,687157.35 6145929.91,686936.41 6146209.72,686434.57 6146277.13,686265.85 6146572.87,685755.04 6146838.84,685715.94 6147286.06,685510.21 6147562.3,685639.78 6147829.45,685542.07 6148648.42,685829.05 6149505.02,686224.38 6150025.14,685752.77 6150061.93,685819.51 6150390.8,685722.02 6151080.21,685134.73 6151747.47,684830.61 6152855.23,684549.77 6153275.4,684624.12 6153666.63,684218.91 6153922.05,684290.73 6154712.38,684438.46 6154941.88,684524.57 6155695.17,683905.33 6155684.14,683795.96 6155865.22,683923.4 6156767.32,683903.28 6157615.06)))
260	1084	Region Hovedstaden	MULTIPOLYGON(((687464.86 6213614.69,687938.44 6213396.27,689442.66 6213130.82,690148.14 6212887.08,690165.98 6210646.99,691135.15 6210174.73,691201.65 6209535.39,692576.98 6210548.74,693404.43 6209915.47,694446.49 6209494.45,695111.12 6209003.93,695060.07 6207435.34,693998.38 6205964.55,693205.84 6205660.76,692655.94 6204716.39,692762.79 6203285.62,692374.84 6202905.86,692588.6 6202455.42,693230.99 6201743.71,694127.13 6201716.21,694241.81 6201248.47,694681.99 6200921.94,694813.44 6199987.93,694521.48 6199621,694099.47 6199577.48,693652.58 6199037.95,693347.13 6198993.32,693091.54 6198686.95,692472.29 6198279.43,692453.92 6197722.43,691867.72 6197375.75,692043.17 6196853.07,691725.78 6196875.17,691083.41 6197606.34,690744.21 6198321.65,690455.3 6199149.05,690484.56 6200649.78,690365.83 6201230.37,689814.61 6202587.53,689469.05 6202999.03,688748.74 6204249.41,688592.44 6205269.36,688428.46 6205661.67,688109.04 6205466.87,687524.72 6205759.62,687381.85 6206244.99,687063.71 6206524.13,686452.95 6206215.2,685712.97 6206390.73,684509.27 6205516.44,684110.57 6205376.91,683568.5 6204627.85,682695.07 6204228.96,682468.42 6204233.11,681466.55 6203871.23,680517.37 6203369.71,679748.75 6203636.73,679205.36 6203677.88,678919.51 6203374.83,678254.24 6203646.36,678104.55 6203949.53,678006.52 6204772.97,677613.93 6205448.07,677472.77 6206022.23,677777.97 6206242.87,677796.95 6206540.7,678156.99 6207156.2,679298.47 6207913.54,680248.58 6208378.3,681894.44 6209624.67,682397.04 6210145.05,683055.51 6210545.32,683702.46 6211069.29,684685.12 6211720.93,685237.51 6211990.67,686877.92 6213149.88,687464.86 6213614.69)))
265	1085	Region Zealand	MULTIPOLYGON(((698985.94 6167518.54,698334.96 6166246.45,698186.13 6166139.52,697768.98 6164458.86,700082.18 6163883.79,700650.83 6163655.98,700496.3 6163011.78,700792.91 6162456.46,701132.33 6162376.03,700668.17 6162013.86,700788.74 6161663.58,700628.46 6161051.52,700167.61 6161085.41,698932.87 6161794.23,698557.64 6162197.42,698401.84 6161763.17,697780.65 6160518.52,696745.64 6160948.47,696162.62 6160853.38,695958.31 6160075.93,695818.49 6158643.67,695536.45 6158403.63,695263.56 6157861.6,695423.94 6157616.5,695105.19 6157447.43,694288.96 6157793.34,693489.64 6157869.92,693043.21 6157531.06,692778.64 6157059.52,692559.9 6157276.36,691654.27 6157306.32,691215.9 6156942.78,690906.12 6156906.59,690881.17 6157437.82,689865.78 6158013.52,688906.57 6157330.59,688188.9 6157695.18,687866.54 6157736.22,687405.99 6158355.32,687779.58 6159075.08,687661.03 6159532.5,687709.15 6160453.4,687931.16 6161967.31,687791.48 6162373.58,688299.55 6162474.19,688201.04 6162874.56,688681.85 6163021.65,689392.02 6162736.38,689697.24 6163277.19,689573.56 6163621.12,689786.71 6164122.27,690378.75 6164250.09,690849.4 6164070.47,691012.77 6163746.16,691377.18 6163639.16,691835.77 6163719.17,692215.95 6164227.42,692747.02 6163894.04,693632.83 6164768.04,693718.42 6165095.44,693261 6165613.14,692216.71 6166525.93,692362.83 6167608.62,691742.49 6167678.86,691802.92 6167986.05,691276.63 6168098.97,691251.76 6167720.81,690037.37 6167714.79,688841.98 6167974.26,688209.78 6167718.41,688206.61 6168998.9,688771.35 6169839.5,688999.52 6170020.43,688997 6171217.12,689536.83 6171816.89,689425.74 6172994.68,689251.63 6173131.92,689824.93 6173656.42,690535.06 6173296.53,690897.45 6173710.91,691282.68 6173373.58,691432.71 6173776.18,691824.08 6174031.24,692124.93 6173881.11,692569.22 6173238.65,692230.9 6172838.09,692357.6 6172089.83,693135.96 6172010.73,693281.63 6171716.7,693814.7 6171464.73,694095.03 6171792.04,694156.66 6172573.83,694381.07 6173527.94,693954.39 6173640.45,693644.21 6173987.61,693279.88 6174121.15,693002.18 6174450.27,693291.12 6175045.33,693374.21 6175611.14,693940.46 6175881.14,694069.18 6175441.41,694327.58 6175247.21,694527.93 6175583.09,694553.89 6176206.31,693773.17 6176358.45,693986.84 6176643.55,694559.41 6176740.35,694939.83 6176968.74,695375.57 6177440.91,695619.31 6178000,695465.68 6178258.31,694859.44 6178241.19,694800.54 6179150.77,695271.92 6179460.8,695356.12 6179944.88,695869.08 6180040.04,695930.13 6180350.13,695068.33 6180445.5,695206.48 6180715.2,694738.99 6181113.13,694364.93 6181911.37,694617.69 6182621.54,694572.25 6183264.14,694065.02 6183859.02,693570.32 6184261.62,693661.15 6185584.43,693750.99 6186002.07,693899.33 6185818,694972.18 6185389.47,695296.59 6184622.86,695707.47 6184436.4,696153.37 6184040.55,696974.82 6183541.78,697624.08 6183467.17,698218.87 6182544.71,698767.3 6182459.01,699275.37 6182668.79,699957.41 6182628.5,700374.7 6182475.79,700652.84 6182888.1,701174.65 6183045.76,701953.25 6182721.22,702495.85 6182198.91,702581.77 6181877.61,702268.52 6181568.59,702651.44 6181342.79,702324.14 6181049.43,702020.43 6181129.69,701461.51 6180769.76,702226.11 6180205.3,702816.54 6179304.59,703645.24 6179072.48,704190.32 6178597.13,704228.34 6178416.34,703919 6177977.75,703447.83 6177669.01,702995.42 6177083.12,702432.65 6176763.51,701908.32 6175945.32,700660.08 6176037.4,700229.25 6175979.04,700022.94 6175369.09,699209.75 6175208.14,699227.7 6174612.25,698687.13 6174026.91,698117.59 6173967.62,698201.03 6173483.79,698650.96 6173401.91,698612.88 6172612.2,698964.7 6172494.37,699050.72 6172003.81,698681.89 6172030.8,698720.33 6169851.99,699335.29 6169915.56,699234.82 6168518.09,698985.94 6167518.54)))
269	1085	Region Zealand	MULTIPOLYGON(((702640.03 6156074.65,702213.92 6156466.26,701663.8 6156521.27,701373.71 6156181.17,700841.82 6156112.76,700589.16 6156246.41,699052.27 6156542.17,698067.11 6156377.33,697294.07 6157037.21,696448.21 6157390.8,696305.27 6157719.91,695423.94 6157616.5,695263.56 6157861.6,695536.45 6158403.63,695818.49 6158643.67,695958.31 6160075.93,696162.62 6160853.38,696745.64 6160948.47,697780.65 6160518.52,698401.84 6161763.17,698557.64 6162197.42,698932.87 6161794.23,700167.61 6161085.41,700628.46 6161051.52,700788.74 6161663.58,700668.17 6162013.86,701132.33 6162376.03,701437.55 6162491.36,701890.81 6162395.88,702652.51 6161951.18,702922.61 6161599.23,703616.47 6161638.53,705296.4 6161208.81,704678.23 6160380.88,704097.07 6159315.51,703749.79 6158497.14,703306.61 6157020.07,702640.03 6156074.65)))
270	1084	Region Hovedstaden	MULTIPOLYGON(((687464.86 6213614.69,688110.25 6214159.88,689348.35 6215525.93,689713.1 6215824.24,690626.16 6216834.97,691272.52 6217243.24,692951.92 6218577.94,693828.74 6219369.45,694863.28 6220130.79,696710.59 6221727.63,697901.84 6222822.37,698684.06 6223265.85,699575.88 6223450.46,701482.83 6224397.59,701845.48 6224430.25,703528.68 6225154.2,704277.09 6225325.77,704997.96 6225185.58,705640.32 6225391.64,705897.81 6225339.05,705963.52 6224929.88,706845.45 6224602.94,707503.82 6224479.02,708187.84 6224461.8,708537.22 6224268.94,709404.67 6223432.34,709588.94 6223154.59,710562.41 6222505.52,711102.5 6222417.94,712008.68 6222396.99,712533.98 6222097.53,712400.39 6220977.63,712474.72 6220222.93,712183.1 6219920.41,712441.26 6219346.01,712280.44 6218846.31,711736.16 6218270.29,711964.5 6217935.87,711766.32 6217696.05,711678.96 6217205.79,711635.04 6215639.46,711508.32 6214873.36,711849.44 6214257.34,711190.51 6213359.84,711278.98 6212855.62,711039.01 6212203.11,710597.87 6211409.82,709587.45 6211537.26,708614.76 6211507.29,706606.33 6211273.85,705845.49 6211327.62,704650.79 6211236.46,705015.37 6210541.44,704705.81 6210480.73,704515.15 6209996.58,704106.97 6209945.16,704198.74 6209599.7,703771.61 6209488.02,703740.33 6209896.01,703287.54 6209644.18,702762.6 6209941.64,702676.77 6209571.82,701716.85 6210048.12,701046.73 6209809.91,700914.39 6209402.71,701002.09 6209115.32,700789.39 6208559,700102.14 6208359.99,699844.08 6207792.61,699358.7 6207553.01,697847.63 6207111,697494.14 6207387.41,696657.97 6207247.1,695060.07 6207435.34,695111.12 6209003.93,694446.49 6209494.45,693404.43 6209915.47,692576.98 6210548.74,691201.65 6209535.39,691135.15 6210174.73,690165.98 6210646.99,690148.14 6212887.08,689442.66 6213130.82,687938.44 6213396.27,687464.86 6213614.69)))
